516,4,0,1,1
516,5,0,1,1
514,5,0,1,1
512,5,0,1,1
510,6,0,1,0
508,5,0.033021038,1,1
506,6,0.033937578,1,1
504,6,0.033937578,1,1
501,4,0.065970204,1,0
499,3,0.134976752,1,0
496,4,0.168150166,1,0
494,6,0.168150166,1,1
494,3,0.200954257,1,1
491,1,0.200954257,1,1
489,3,0.200954257,1,0
486,4,0.233325885,1,0
484,1,0.27241985,1,1
484,1,0.265207122,0,1
482,0,0.272419832,1,0
479,1,0.304510886,0,0
477,0,0.345092614,1,0
477,-3,0.376556066,0,1
474,-4,0.33596762,0,1
472,-5,0.296545807,0,0
469,-2,0.20653607,0,0
467,-3,0.168150166,0,0
465,-7,0.168150183,0,0
462,-6,0.098776597,0,1
461,-7,0.065970204,0,0
458,-6,0,0,0
455,-7,-0.033021022,0,0
453,-5,-0.098776583,0,1
450,-6,-0.13137113,0,0
448,-8,-0.131371128,1,1
446,-7,-0.13497675,0,0
444,-7,-0.13497675,0,0
441,-6,-0.13137113,1,1
439,-7,-0.13497675,0,1
438,-5,-0.200954257,0,0
435,-6,-0.233325885,0,0
432,-2,-0.304510882,0,0
430,-3,-0.335967601,0,1
428,-1,-0.376556052,1,1
426,-2,-0.345092614,1,1
424,0,-0.345092628,1,0
421,1,-0.304510886,1,0
419,2,-0.272419846,1,1
417,3,-0.265207119,1,1
415,4,-0.272419846,1,1
413,3,-0.239743099,1,0
409,4,-0.20095426,1,0
407,5,-0.168150166,1,1
405,5,-0.168150181,1,1
403,7,-0.168150169,1,1
401,8,-0.163687401,1,0
399,10,-0.13497675,1,0
396,8,-0.065970191,1,0
394,6,0,1,1
393,9,-0.033021023,1,1
390,6,0,0,0
387,7,0,1,0
384,9,0.033021023,0,0
383,10,0.065970191,1,1
381,9,0.067797177,1,1
379,10,0.065970205,1,0
377,8,0.131371128,0,0
374,7,0.168150166,1,1
372,7,0.168150166,1,1
370,7,0.168150166,1,1
369,5,0.200954257,1,0
366,6,0.233325885,0,0
364,5,0.272419846,0,0
359,6,0.304510882,1,1
359,4,0.304510882,0,1
357,5,0.272419846,0,0
355,4,0.233325885,0,0
354,1,0.200954257,0,1
350,2,0.13137113,1,1
350,0,0.168150169,0,0
346,3,0.134976752,0,0
344,2,0.13137113,0,0
341,2,0.13137113,1,0
340,-1,0.20095426,0,1
339,-2,0.168150169,1,0
336,-1,0.200954275,0,0
333,0,0.233325867,0,0
330,-3,0.312901227,0,0
328,-2,0.335967606,0,0
326,-3,0.376556066,0,0
326,-4,0.345092619,1,0
326,-4,0.386875726,0,0
324,-7,0.448723346,0,0
320,-6,0.460865978,0,1
319,-5,0.418224334,0,0
317,-8,0.386875726,0,0
315,-9,0.345092628,0,0
312,-10,0.304510886,0,0
310,-12,0.265207119,0,1
309,-14,0.233325885,0,1
305,-13,0.168150181,1,1
303,-13,0.168150166,1,0
302,-14,0.23332587,0,1
301,-13,0.168150166,0,1
297,-14,0.13137113,1,1
295,-14,0.131371115,0,0
293,-14,0.13137113,0,0
290,-15,0.134976752,0,0
288,-15,0.134976752,0,0
286,-15,0.134976752,0,0
285,-14,0.168150181,0,0
285,-14,0.200954275,0,0
286,-15,0.265207122,0,0
286,-14,0.304510882,0,0
286,-17,0.376556071,1,1
283,-15,0.376556066,1,1
281,-17,0.376556057,1,0
279,-18,0.407255852,0,0
275,-18,0.448723346,0,0
274,-21,0.504355446,0,1
273,-22,0.491038017,0,1
270,-21,0.41822432,0,0
268,-23,0.376556052,1,0
266,-25,0.418224334,0,0
264,-28,0.491038031,0,0
260,-26,0.49103801,1,0
259,-31,0.57767595,0,0
258,-31,0.62169772,0,0
255,-33,0.665969246,0,1
254,-33,0.638402366,0,1
253,-36,0.605737229,0,0
249,-36,0.534070378,0,0
249,-39,0.53407037,0,0
246,-38,0.460865978,0,0
243,-40,0.407255857,1,0
241,-42,0.448723346,1,0
240,-42,0.491038017,0,0
238,-43,0.534070378,0,0
235,-45,0.577675946,0,0
233,-46,0.621697711,0,0
230,-48,0.665969237,0,0
232,-49,0.665969237,0,0
231,-49,0.62169772,1,0
232,-51,0.665969237,0,0
229,-52,0.683709313,0,0
228,-55,0.754570926,1,0
226,-57,0.798555307,0,0
222,-57,0.818942623,0,0
224,-62,0.906750163,0,0
221,-63,0.929195154,0,0
220,-66,0.996020456,0,0
222,-68,0.996020465,0,0
221,-66,0.929195154,0,0
219,-67,0.885066817,0,0
218,-65,0.818942622,0,0
219,-65,0.774162681,0,0
220,-66,0.754570926,0,0
218,-64,0.683709303,0,0
218,-64,0.621697711,0,0
217,-63,0.57767595,0,0
218,-63,0.534070378,0,0
217,-62,0.491038017,1,0
218,-65,0.520267187,1,0
214,-65,0.548549402,0,0
213,-67,0.605737238,0,0
210,-68,0.638402366,0,0
209,-72,0.710318328,0,0
206,-73,0.754570926,0,0
206,-74,0.729024549,0,0
207,-75,0.710318316,0,0
205,-71,0.621697708,1,0
205,-73,0.638402353,1,0
205,-77,0.710318316,0,0
202,-79,0.754570926,0,0
202,-81,0.818942612,0,0
199,-81,0.840137945,0,0
201,-86,0.929195154,0,0
199,-86,0.906750163,0,0
197,-85,0.840137945,1,0
197,-85,0.840137945,0,0
196,-89,0.907753735,1,0
196,-90,0.9524188,0,0
193,-93,0.996020478,0,0
192,-95,1.045552723,0,0
192,-100,1.114447865,0,0
194,-102,1.182477605,0,0
194,-104,1.182477619,0,0
192,-104,1.129775695,0,0
190,-102,1.063080541,1,0
192,-103,1.088418924,1,0
190,-105,1.114447865,0,0
188,-107,1.141159255,1,0
187,-111,1.209728569,0,0
190,-115,1.276561764,1,0
190,-118,1.332960392,0,0
190,-121,1.390942826,0,0
191,-124,1.450172663,0,0
193,-126,1.51242116,0,0
191,-129,1.541583857,0,0
193,-130,1.570796327,0,0
191,-129,1.510264318,0,0
190,-129,1.454441166,0,0
188,-130,1.390942826,0,0
188,-129,1.332960392,0,0
187,-129,1.304544268,0,0
183,-128,1.209728569,0,0
185,-128,1.182477605,0,0
183,-127,1.114447851,0,0
183,-127,1.088418917,0,0
182,-126,1.020410373,0,0
182,-127,0.976435954,0,0
183,-127,0.972377431,0,0
184,-128,1.020410381,0,0
186,-129,1.088418917,0,0
181,-127,1.088418924,0,0
183,-128,1.155820842,0,0
185,-128,1.222025321,0,0
185,-129,1.265921811,0,0
188,-129,1.332960392,1,0
188,-130,1.390942826,1,0
190,-133,1.454441166,1,0
188,-136,1.483357504,1,0
189,-138,1.541583857,1,0
193,-140,1.631328336,0,0
192,-143,1.658235133,0,0
194,-146,1.721167753,0,0
195,-149,1.779819274,0,0
197,-151,1.83704837,0,0
197,-153,1.865030889,0,0
197,-153,1.808632246,0,0
194,-154,1.750649828,0,0
194,-153,1.691419991,0,0
192,-153,1.629171493,1,0
194,-153,1.629171493,1,0
193,-156,1.661456223,1,0
195,-159,1.715873742,0,0
197,-161,1.779819274,0,0
197,-164,1.83704837,1,0
199,-166,1.892546881,1,0
201,-168,1.959115049,0,0
201,-171,1.985771797,0,0
203,-173,2.053173737,0,0
205,-175,2.09603993,0,0
207,-177,2.145572189,0,0
209,-179,2.189173853,0,0
209,-179,2.145572197,0,0
207,-180,2.078512121,0,0
206,-180,2.027144788,0,0
204,-181,1.959115049,0,0
206,-180,1.931864091,0,0
204,-180,1.865030889,0,0
204,-180,1.83704837,1,0
202,-182,1.772558673,1,0
204,-182,1.83704837,1,0
206,-184,1.892546881,1,0
208,-186,1.95911504,1,0
208,-190,1.985771811,1,0
212,-191,2.053173729,1,0
212,-193,2.096039922,0,0
213,-195,2.145572197,0,0
217,-197,2.2123975,0,0
216,-200,2.234842491,0,0
218,-203,2.278400802,0,0
221,-204,2.343037357,0,0
