607	479	0	0	3	2	297
605	479	0	0	3	2	298
602	478	0	0	3	2	299
599	476	0	0	3	2	300
597	475	0	0	3	2	301
594	475	0	0	3	2	302
592	474	0	0	3	2	303
590	473	0	0	3	2	304
589	473	0	0	3	2	305
590	472	0	0	3	2	306
590	471	0	0	4	2	307
590	470	0	0	4	2	308
590	469	0	0	4	2	309
591	469	0	0	4	2	310
591	468	0	0	4	2	311
592	468	0	0	4	2	312
593	467	0	0	4	2	313
595	467	0	0	4	2	314
596	466	0	0	4	2	315
597	464	0	0	4	2	316
599	464	0	0	4	2	317
600	464	0	0	4	2	318
602	464	0	0	4	2	319
603	462	0	0	4	2	320
604	461	0	0	4	2	321
606	461	0	0	4	2	322
608	461	0	0	4	2	323
610	460	0	0	4	2	324
612	459	0	0	4	2	325
615	458	1	0	1	2	326
617	457	0	0	1	2	327
619	456	0	0	1	2	328
619	455	0	0	1	2	329
621	455	0	0	1	2	330
622	454	0	0	2	2	331
622	454	0	0	2	2	332
623	453	0	0	2	2	333
622	453	0	0	2	2	334
621	452	0	0	2	2	335
620	452	0	0	2	2	336
619	451	0	0	2	2	337
618	451	0	0	2	2	338
617	449	0	0	2	2	339
617	449	0	0	2	2	340
617	449	0	0	2	2	341
618	448	0	0	2	2	342
620	447	0	0	3	2	343
620	447	0	0	3	2	344
621	446	0	0	3	2	345
621	446	0	0	3	2	346
622	445	0	0	3	2	347
622	445	0	0	3	2	348
622	445	0	0	3	2	349
623	444	0	0	3	2	350
623	444	0	0	3	2	351
623	443	0	0	3	2	352
623	442	0	0	3	2	353
623	442	0	0	3	2	354
622	441	0	0	3	2	355
623	440	0	0	3	2	356
624	440	0	0	3	2	357
625	440	0	0	3	2	358
627	439	0	0	3	2	359
627	439	0	0	3	2	360
629	438	0	0	3	2	361
631	438	0	0	4	2	362
633	438	0	0	4	2	363
633	437	0	0	4	2	364
635	437	0	0	4	2	365
633	437	0	0	4	2	366
631	436	0	0	4	2	367
629	436	0	0	4	2	368
628	435	0	0	4	2	369
627	435	0	0	4	2	370
626	434	0	0	4	2	371
626	434	0	0	4	2	372
624	434	0	0	4	2	373
625	434	0	0	4	2	374
625	434	0	0	4	2	375
624	433	0	0	4	2	376
623	433	0	0	4	2	377
622	432	0	0	4	2	378
623	432	0	0	4	2	379
622	432	0	0	4	2	380
622	432	0	0	4	2	381
621	431	0	0	4	2	382
620	431	0	0	5	2	383
620	430	0	0	5	2	384
620	430	0	0	5	2	385
619	429	0	0	5	2	386
619	429	0	0	5	2	387
619	429	0	0	5	2	388
618	429	0	0	5	2	389
619	429	0	0	5	2	390
618	427	0	0	5	2	391
618	427	0	0	5	2	392
617	427	0	0	5	2	393
616	426	0	0	5	2	394
616	426	0	0	5	2	395
615	425	0	0	5	2	396
614	425	0	0	5	2	397
614	424	0	0	5	2	398
614	425	0	0	5	2	399
612	424	0	0	5	2	400
612	423	0	0	5	2	401
612	424	0	0	5	2	402
610	424	0	0	5	2	403
610	422	0	0	5	2	404
609	422	0	0	5	2	405
608	422	0	0	5	2	406
607	422	0	0	5	2	407
607	422	0	0	5	2	408
606	421	0	0	5	2	409
605	421	0	0	5	2	410
604	421	0	0	5	2	411
602	421	0	0	5	2	412
602	421	0	0	5	2	413
602	420	0	0	5	2	414
602	420	0	0	5	2	415
601	421	0	0	5	2	416
602	421	0	0	5	2	417
601	420	0	0	5	2	418
601	421	0	0	5	2	419
601	420	0	0	5	2	420
601	421	0	0	5	2	421
602	421	0	0	5	2	422
602	421	0	0	5	2	423
603	421	0	0	5	2	424
603	421	0	0	5	2	425
603	421	0	0	5	2	426
603	420	0	0	5	2	427
604	420	0	0	5	2	428
605	420	0	0	5	2	429
604	420	0	0	5	2	430
606	420	0	0	5	2	431
606	420	0	0	5	2	432
607	420	0	0	5	2	433
608	419	0	0	5	2	434
608	420	0	0	5	2	435
609	419	0	0	5	2	436
611	419	0	0	5	2	437
612	419	0	0	5	2	438
613	420	0	0	5	2	439
616	419	1	0	1	2	440
616	418	0	0	1	2	441
618	418	0	0	1	2	442
618	418	0	0	1	2	443
621	419	1	0	1	2	444
624	418	1	0	1	2	445
626	418	0	0	1	2	446
627	418	0	0	1	2	447
628	418	0	0	1	2	448
628	418	0	0	1	2	449
629	417	0	0	2	2	450
630	418	0	0	2	2	451
630	418	0	0	2	2	452
631	418	0	0	2	2	453
631	418	0	0	2	2	454
632	418	0	0	2	2	455
631	417	0	0	2	2	456
632	417	0	0	2	2	457
633	416	0	0	2	2	458
633	416	0	0	2	2	459
634	416	0	0	2	2	460
635	415	0	0	2	2	461
637	415	0	0	3	2	462
637	415	0	0	3	2	463
641	414	1	0	1	2	464
642	413	0	0	1	2	465
643	413	0	0	1	2	466
643	412	0	0	1	2	467
645	413	0	0	1	2	468
645	412	0	0	2	2	469
647	412	0	0	2	2	470
647	412	0	0	2	2	471
646	413	0	0	2	2	472
647	413	0	0	2	2	473
645	412	0	0	2	2	474
646	412	0	0	2	2	475
645	411	0	0	2	2	476
646	411	0	0	2	2	477
646	411	0	0	2	2	478
647	411	0	0	2	2	479
648	411	0	0	2	2	480
649	410	0	0	3	2	481
650	410	0	0	3	2	482
652	409	0	0	3	2	483
652	410	0	0	3	2	484
651	409	0	0	3	2	485
653	409	0	0	3	2	486
652	409	0	0	3	2	487
654	409	0	0	3	2	488
657	409	1	0	1	2	489
659	408	0	0	1	2	490
661	408	0	0	1	2	491
663	407	0	0	1	2	492
666	407	1	0	1	2	493
665	407	0	0	1	2	494
667	406	0	0	1	2	495
671	407	1	0	1	2	496
670	406	0	0	1	2	497
680	406	1	0	1	2	498
674	406	0	0	1	2	499
681	406	1	0	1	2	500
682	406	0	0	1	2	501
683	406	0	0	1	2	502
690	405	1	0	1	2	503
688	405	0	0	1	2	504
692	405	1	0	1	2	505
691	405	0	0	1	2	506
698	405	1	0	1	2	507
697	404	0	0	1	2	508
700	404	1	0	1	2	509
711	403	1	0	1	2	510
710	404	0	0	1	2	511
730	403	1	0	1	2	512
724	403	0	0	1	2	513
703	402	0	0	1	2	514
746	402	1	0	1	2	515
804	402	1	0	1	2	516
847	401	1	0	1	2	517
794	401	0	0	1	2	518
751	401	0	0	1	2	519
733	400	0	0	1	2	520
702	400	0	0	1	2	521
675	400	0	0	2	2	522
660	401	0	0	2	2	523
651	400	0	0	2	2	524
641	400	0	0	2	2	525
628	400	0	0	2	2	526
610	400	0	0	2	2	527
599	399	0	0	2	2	528
592	400	0	0	2	2	529
584	398	0	0	2	2	530
577	398	0	0	2	2	531
570	398	0	0	2	2	532
565	397	0	0	2	2	533
560	397	0	0	3	2	534
556	397	0	0	3	2	535
555	397	0	0	3	2	536
552	396	0	0	3	2	537
546	396	0	0	3	2	538
542	396	0	0	3	2	539
538	396	0	0	3	2	540
536	396	0	0	3	2	541
534	396	0	0	3	2	542
532	395	0	0	3	2	543
530	394	0	0	3	2	544
529	394	0	0	3	2	545
529	393	0	0	3	2	546
528	394	0	0	3	2	547
528	393	0	0	3	2	548
529	393	0	0	3	2	549
530	393	0	0	3	2	550
530	392	0	0	3	2	551
529	391	0	0	3	2	552
529	392	0	0	4	2	553
529	392	0	0	4	2	554
528	391	0	0	4	2	555
528	391	0	0	4	2	556
528	391	0	0	4	2	557
527	391	0	0	4	2	558
526	390	0	0	4	2	559
525	391	0	0	4	2	560
525	390	0	0	4	2	561
525	391	0	0	4	2	562
524	391	0	0	4	2	563
523	390	0	0	4	2	564
523	391	0	0	4	2	565
520	391	0	0	4	2	566
517	391	0	0	4	2	567
515	391	0	0	4	2	568
515	391	0	0	4	2	569
513	390	0	0	4	2	570
512	390	0	0	4	2	571
512	390	0	0	4	2	572
512	390	0	0	4	2	573
512	392	0	0	5	2	574
511	390	0	0	5	2	575
512	390	0	0	5	2	576
510	390	0	0	5	2	577
509	390	0	0	5	2	578
507	389	0	0	5	2	579
506	389	0	0	5	2	580
506	389	0	0	5	2	581
505	388	0	0	5	2	582
506	389	0	0	5	2	583
503	388	0	0	5	2	584
503	388	0	0	5	2	585
502	387	0	0	5	2	586
502	387	0	0	5	2	587
503	387	0	0	5	2	588
503	387	0	0	5	2	589
503	388	0	0	5	2	590
503	387	0	0	5	2	591
505	387	0	0	5	2	592
503	386	0	0	5	2	593
503	386	0	0	5	2	594
503	386	0	0	5	2	595
503	385	0	0	5	2	596
503	386	0	0	5	2	597
502	385	0	0	5	2	598
503	386	0	0	5	2	599
503	386	0	0	5	2	600
504	386	0	0	5	2	601
503	385	0	0	5	2	602
504	386	0	0	5	2	603
504	385	0	0	5	2	604
503	385	0	0	5	2	605
502	385	0	0	5	2	606
501	385	0	0	5	2	607
497	386	0	0	5	2	608
493	386	0	0	5	2	609
492	387	0	0	5	2	610
489	385	0	0	5	2	611
488	385	0	0	5	2	612
486	385	0	0	5	2	613
486	386	0	0	5	2	614
485	386	0	0	5	2	615
485	386	0	0	5	2	616
483	386	0	0	5	2	617
483	385	0	0	5	2	618
484	386	0	0	5	2	619
482	385	0	0	5	2	620
483	385	0	0	5	2	621
482	385	0	0	5	2	622
482	385	0	0	5	2	623
482	385	0	0	5	2	624
482	385	0	0	5	2	625
482	385	0	0	5	2	626
483	385	0	0	5	2	627
484	385	0	0	5	2	628
482	384	0	0	5	2	629
482	384	0	0	5	2	630
483	384	0	0	5	2	631
484	385	0	0	5	2	632
486	384	0	0	5	2	633
487	383	0	0	5	2	634
489	384	0	0	5	2	635
489	384	0	0	5	2	636
490	385	0	0	5	2	637
490	384	0	0	5	2	638
490	383	0	0	5	2	639
490	384	0	0	5	2	640
490	383	0	0	5	2	641
489	383	0	0	5	2	642
490	383	0	0	5	2	643
489	384	0	0	5	2	644
489	383	0	0	5	2	645
489	384	0	0	5	2	646
487	383	0	0	5	2	647
488	383	0	0	5	2	648
487	383	0	0	5	2	649
487	383	0	0	5	2	650
487	383	0	0	5	2	651
486	383	0	0	5	2	652
485	384	0	0	5	2	653
484	385	0	0	5	2	654
483	385	0	0	5	2	655
482	384	0	0	5	2	656
483	385	0	0	5	2	657
482	385	0	0	5	2	658
482	385	0	0	5	2	659
481	385	0	0	5	2	660
481	385	0	0	5	2	661
480	385	0	0	5	2	662
480	385	0	0	5	2	663
479	386	0	0	5	2	664
478	385	0	0	5	2	665
479	385	0	0	5	2	666
478	385	0	0	5	2	667
478	385	0	0	5	2	668
478	385	0	0	5	2	669
477	385	0	0	5	2	670
476	385	0	0	5	2	671
476	385	0	0	5	2	672
475	386	0	0	5	2	673
474	386	0	0	5	2	674
475	386	0	0	5	2	675
472	385	0	0	5	2	676
471	385	0	0	5	2	677
472	386	0	0	5	2	678
471	385	0	0	5	2	679
471	386	0	0	5	2	680
469	386	0	0	5	2	681
469	386	0	0	5	2	682
469	386	0	0	5	2	683
469	388	0	0	5	2	684
468	387	0	0	5	2	685
467	387	0	0	5	2	686
466	387	0	0	5	2	687
466	387	0	0	5	2	688
465	387	0	0	5	2	689
464	388	0	0	5	2	690
465	388	0	0	5	2	691
464	388	0	0	5	2	692
465	388	0	0	5	2	693
464	388	0	0	5	2	694
464	388	0	0	5	2	695
464	388	0	0	5	2	696
464	388	0	0	5	2	697
464	389	0	0	5	2	698
463	389	0	0	5	2	699
464	389	0	0	5	2	700
463	389	0	0	5	2	701
465	390	0	0	5	2	702
463	389	0	0	5	2	703
463	389	0	0	5	2	704
463	389	0	0	5	2	705
462	389	0	0	5	2	706
462	389	0	0	5	2	707
462	389	0	0	5	2	708
462	389	0	0	5	2	709
461	389	0	0	5	2	710
462	389	0	0	5	2	711
460	388	0	0	5	2	712
459	388	0	0	5	2	713
459	388	0	0	5	2	714
459	389	0	0	5	2	715
459	388	0	0	5	2	716
458	388	0	0	5	2	717
459	389	0	0	5	2	718
458	388	0	0	5	2	719
458	388	0	0	5	2	720
456	388	0	0	5	2	721
456	387	0	0	5	2	722
455	387	0	0	5	2	723
452	387	0	0	5	2	724
450	387	0	0	5	2	725
448	387	0	0	5	2	726
448	387	0	0	5	2	727
447	386	0	0	5	2	728
447	387	0	0	5	2	729
447	387	0	0	5	2	730
446	386	0	0	5	2	731
445	385	0	0	5	2	732
445	386	0	0	5	2	733
444	386	0	0	5	2	734
444	385	0	0	5	2	735
444	386	0	0	5	2	736
443	385	0	0	5	2	737
443	386	0	0	5	2	738
442	385	0	0	5	2	739
442	386	0	0	5	2	740
443	386	0	0	5	2	741
443	385	0	0	5	2	742
442	385	0	0	5	2	743
441	386	0	0	5	2	744
441	385	0	0	5	2	745
440	386	0	0	5	2	746
440	386	0	0	5	2	747
437	385	0	0	5	2	748
437	386	0	0	5	2	749
436	385	0	0	5	2	750
436	385	0	0	5	2	751
436	385	0	0	5	2	752
435	385	0	0	5	2	753
435	385	0	0	5	2	754
435	385	0	0	5	2	755
436	385	0	0	5	2	756
436	385	0	0	5	2	757
436	385	0	0	5	2	758
436	385	0	0	5	2	759
435	385	0	0	5	2	760
435	385	0	0	5	2	761
435	385	0	0	5	2	762
435	385	0	0	5	2	763
434	385	0	0	5	2	764
435	386	0	0	5	2	765
434	385	0	0	5	2	766
435	386	0	0	5	2	767
434	386	0	0	5	2	768
435	386	0	0	5	2	769
435	386	0	0	5	2	770
434	386	0	0	5	2	771
435	386	0	0	5	2	772
434	387	0	0	5	2	773
435	386	0	0	5	2	774
433	386	0	0	5	2	775
435	386	0	0	5	2	776
435	386	0	0	5	2	777
434	387	0	0	5	2	778
434	387	0	0	5	2	779
434	387	0	0	5	2	780
434	387	0	0	5	2	781
433	387	0	0	5	2	782
435	387	0	0	5	2	783
434	387	0	0	5	2	784
436	388	0	0	5	2	785
434	387	0	0	5	2	786
434	387	0	0	5	2	787
434	387	0	0	5	2	788
434	388	0	0	5	2	789
434	388	0	0	5	2	790
435	389	0	0	5	2	791
435	389	0	0	5	2	792
435	389	0	0	5	2	793
436	390	0	0	5	2	794
435	388	0	0	5	2	795
435	389	0	0	5	2	796
435	389	0	0	5	2	797
436	389	0	0	5	2	798
437	389	0	0	5	2	799
437	389	0	0	5	2	800
437	391	0	0	5	2	801
437	390	0	0	5	2	802
438	391	0	0	5	2	803
437	391	0	0	5	2	804
438	391	0	0	5	2	805
438	391	0	0	5	2	806
438	391	0	0	5	2	807
438	391	0	0	5	2	808
439	391	0	0	5	2	809
439	391	0	0	5	2	810
439	391	0	0	5	2	811
440	392	0	0	5	2	812
441	391	0	0	5	2	813
442	391	0	0	5	2	814
442	392	0	0	5	2	815
442	392	0	0	5	2	816
443	392	0	0	5	2	817
442	391	0	0	5	2	818
443	392	0	0	5	2	819
444	391	0	0	5	2	820
445	393	0	0	5	2	821
444	391	0	0	5	2	822
445	391	0	0	5	2	823
445	392	0	0	5	2	824
445	391	0	0	5	2	825
445	391	0	0	5	2	826
444	391	0	0	5	2	827
445	392	0	0	5	2	828
445	391	0	0	5	2	829
446	392	0	0	5	2	830
445	390	0	0	5	2	831
441	390	0	0	5	2	832
438	390	0	0	5	2	833
436	390	0	0	5	2	834
434	389	0	0	5	2	835
432	389	0	0	5	2	836
431	390	0	0	5	2	837
430	389	0	0	5	2	838
430	390	0	0	5	2	839
428	388	0	0	5	2	840
428	389	0	0	5	2	841
428	389	0	0	5	2	842
428	389	0	0	5	2	843
427	388	0	0	5	2	844
428	388	0	0	5	2	845
427	389	0	0	5	2	846
428	388	0	0	5	2	847
428	389	0	0	5	2	848
427	388	0	0	5	2	849
427	388	0	0	5	2	850
427	387	0	0	5	2	851
426	387	0	0	5	2	852
427	388	0	0	5	2	853
427	388	0	0	5	2	854
427	388	0	0	5	2	855
426	387	0	0	5	2	856
427	387	0	0	5	2	857
426	386	0	0	5	2	858
427	386	0	0	5	2	859
427	386	0	0	5	2	860
427	386	0	0	5	2	861
427	386	0	0	5	2	862
427	385	0	0	5	2	863
427	385	0	0	5	2	864
426	384	0	0	5	2	865
427	386	0	0	5	2	866
427	385	0	0	5	2	867
428	386	0	0	5	2	868
427	385	0	0	5	2	869
427	385	0	0	5	2	870
427	385	0	0	5	2	871
428	386	0	0	5	2	872
428	386	0	0	5	2	873
427	386	0	0	5	2	874
429	386	0	0	5	2	875
428	385	0	0	5	2	876
429	385	0	0	5	2	877
428	385	0	0	5	2	878
428	384	0	0	5	2	879
428	385	0	0	5	2	880
428	384	0	0	5	2	881
428	384	0	0	5	2	882
427	383	0	0	5	2	883
427	385	0	0	5	2	884
426	383	0	0	5	2	885
427	382	0	0	5	2	886
425	382	0	0	5	2	887
426	382	0	0	5	2	888
426	382	0	0	5	2	889
426	382	0	0	5	2	890
425	381	0	0	5	2	891
425	381	0	0	5	2	892
426	381	0	0	5	2	893
425	381	0	0	5	2	894
425	380	0	0	5	2	895
425	380	0	0	5	2	896
425	380	0	0	5	2	897
424	380	0	0	5	2	898
424	380	0	0	5	2	899
423	379	0	0	5	2	900
422	379	0	0	5	2	901
422	380	0	0	5	2	902
421	379	0	0	5	2	903
421	379	0	0	5	2	904
419	379	0	0	5	2	905
419	378	0	0	5	2	906
420	378	0	0	5	2	907
419	379	0	0	5	2	908
419	378	0	0	5	2	909
419	379	0	0	5	2	910
420	379	0	0	5	2	911
420	379	0	0	5	2	912
421	380	0	0	5	2	913
419	378	0	0	5	2	914
420	378	0	0	5	2	915
420	379	0	0	5	2	916
420	379	0	0	5	2	917
421	379	0	0	5	2	918
421	380	0	0	5	2	919
421	380	0	0	5	2	920
421	380	0	0	5	2	921
422	382	0	0	5	2	922
421	380	0	0	5	2	923
422	381	0	0	5	2	924
422	381	0	0	5	2	925
422	381	0	0	5	2	926
423	382	0	0	5	2	927
422	382	0	0	5	2	928
424	382	0	0	5	2	929
423	382	0	0	5	2	930
425	383	0	0	5	2	931
424	383	0	0	5	2	932
425	383	0	0	5	2	933
425	383	0	0	5	2	934
425	384	0	0	5	2	935
424	384	0	0	5	2	936
424	384	0	0	5	2	937
422	385	0	0	5	2	938
422	384	0	0	5	2	939
422	386	0	0	5	2	940
422	386	0	0	5	2	941
422	386	0	0	5	2	942
423	386	0	0	5	2	943
423	386	0	0	5	2	944
423	386	0	0	5	2	945
423	386	0	0	5	2	946
424	387	0	0	5	2	947
424	387	0	0	5	2	948
427	389	1	0	1	2	949
424	384	0	0	1	2	950
423	385	0	0	1	2	951
422	385	0	0	1	2	952
422	383	0	0	1	2	953
422	384	0	0	2	2	954
424	387	0	1	1	2	955
422	385	0	0	1	2	956
421	385	0	0	1	2	957
421	385	0	0	1	2	958
422	385	0	0	1	2	959
422	385	0	0	2	2	960
424	386	0	0	2	2	961
425	387	0	0	2	2	962
424	386	0	0	2	2	963
425	386	0	0	2	2	964
425	386	0	0	2	2	965
425	385	0	0	2	2	966
426	386	0	0	2	2	967
427	386	0	0	2	2	968
426	385	0	0	2	2	969
426	385	0	0	2	2	970
426	385	0	0	2	2	971
426	385	0	0	3	2	972
427	384	0	0	3	2	973
426	384	0	0	3	2	974
427	384	0	0	3	2	975
